season,daynum,hometeam,awayteam,home_open,home_close1,away_close1,home_close2,away_close2,home_close3,away_close3,home_close4,away_close4,home_close5,away_close5,home_close6,away_close6,home_close7,away_close7,home_close8,away_close8,home_close9,away_close9,home_close10,away_close10
2015,65,1428,1160,11,10,-10,10,-10,10,-10,10,-10,10,-10,10,-10,10,-10,10,-10,10,-10,11,-11
2015,65,1433,1172,9,10,-10,10,-10,10,-10,10,-10,10,-10,10,-10,10,-10,10,-10,10,-10,10,-10
2015,65,1438,1301,15,14,-14,14,-14,14,-14,14,-14,14,-14,14,-14,14,-14,14,-14,14,-14,14,-14
2015,65,1448,1181,-17,-15,15,-15,15,-15,15,-15,15,-15,15,-15,15,-15,15,-15,15,-15,15,-15,15
2015,65,1455,1133,20,18,-18,18,-18,18,-18,18,-18,18,-18,18,-18,18,-18,17,-17,18,-18,17,-17
2015,65,1458,1345,16,16,-16,16,-16,16,-16,16,-16,16,-16,16,-16,17,-17,16,-16,16,-16,16,-16
2015,65,1462,1371,7,8,-8,7,-7,7,-7,7,-7,8,-8,7,-7,7,-7,7,-7,7,-7,7,-7
2015,66,1117,1204,2,2,-2,2,-2,2,-2,2,-2,2,-2,2,-2,2,-2,2,-2,2,-2,2,-2
2015,66,1117,1204,2,2,-2,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,2,-2,1,-1,,
2015,66,1140,1337,14,15,-15,15,-15,15,-15,15,-15,15,-15,15,-15,15,-15,15,-15,15,-15,,
2015,66,1140,1337,14,15,-15,15,-15,15,-15,15,-15,14,-14,15,-15,15,-15,15,-15,15,-15,15,-15
2015,66,1151,1441,5,6,-6,6,-6,6,-6,6,-6,6,-6,6,-6,6,-6,6,-6,6,-6,6,-6
2015,66,1151,1441,5,6,-6,6,-6,6,-6,6,-6,6,-6,6,-6,6,-6,6,-6,6,-6,,
2015,66,1154,1359,3,2,-2,2,-2,2,-2,2,-2,2,-2,2,-2,2,-2,2,-2,2,-2,,
2015,66,1154,1359,3,2,-2,2,-2,2,-2,2,-2,2,-2,2,-2,2,-2,2,-2,2,-2,2,-2
2015,66,1156,1324,8,8,-8,8,-8,8,-8,8,-8,8,-8,8,-8,8,-8,8,-8,8,-8,8,-8
2015,66,1156,1324,8,8,-8,8,-8,8,-8,8,-8,8,-8,8,-8,8,-8,8,-8,8,-8,,
2015,66,1158,1220,-5,-5,5,-5,5,-5,5,-5,5,-5,5,-5,5,-5,5,-5,5,-5,5,,
2015,66,1158,1220,-5,-5,5,-5,5,-5,5,-5,5,-5,5,-5,5,-5,5,-5,5,-5,5,-5,5
2015,66,1189,1456,-4,-5,5,-5,5,-5,5,-5,5,-5,5,-5,5,-5,5,-5,5,-5,5,-5,5
2015,66,1189,1456,-4,-5,5,-5,5,-5,5,-5,5,-5,5,-5,5,-5,5,-5,5,-5,5,,
2015,66,1190,1273,4,3,-3,3,-3,3,-3,3,-3,4,-4,3,-3,3,-3,3,-3,3,-3,3,-3
2015,66,1190,1273,4,3,-3,3,-3,3,-3,3,-3,3,-3,3,-3,3,-3,3,-3,3,-3,,
2015,66,1202,1422,4,3,-3,3,-3,3,-3,3,-3,3,-3,3,-3,3,-3,3,-3,3,-3,,
2015,66,1202,1422,4,3,-3,3,-3,3,-3,3,-3,3,-3,3,-3,3,-3,3,-3,3,-3,3,-3
2015,66,1205,1347,3,4,-4,4,-4,4,-4,4,-4,4,-4,4,-4,4,-4,4,-4,4,-4,,
2015,66,1205,1347,3,4,-4,4,-4,4,-4,4,-4,4,-4,4,-4,4,-4,4,-4,4,-4,4,-4
2015,66,1211,1362,22,20,-20,20,-20,20,-20,20,-20,20,-20,20,-20,20,-20,20,-20,20,-20,,
2015,66,1211,1362,22,20,-20,20,-20,20,-20,20,-20,20,-20,20,-20,20,-20,20,-20,20,-20,,
2015,66,1226,1286,4,4,-4,4,-4,4,-4,4,-4,4,-4,4,-4,4,-4,4,-4,4,-4,,
2015,66,1226,1286,4,4,-4,4,-4,4,-4,4,-4,4,-4,4,-4,4,-4,4,-4,4,-4,4,-4
2015,66,1234,1277,2,3,-3,3,-3,3,-3,3,-3,3,-3,2,-2,3,-3,3,-3,2,-2,,
2015,66,1234,1277,2,3,-3,3,-3,3,-3,3,-3,3,-3,2,-2,3,-3,3,-3,3,-3,3,-3
2015,66,1236,1176,-1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-2,2,-1,1,-1,1,-1,1
2015,66,1236,1176,-1,-1,1,-1,1,-1,1,-2,2,-1,1,-1,1,-1,1,-1,1,-1,1,,
2015,66,1240,1122,2,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,,
2015,66,1240,1122,2,1,-1,2,-2,1,-1,1,-1,2,-2,1,-1,2,-2,1,-1,1,-1,,
2015,66,1241,1318,-2,-3,3,-3,3,-3,3,-3,3,-2,2,-2,2,-3,3,-2,2,-2,2,,
2015,66,1241,1318,-2,-3,3,-2,2,-2,2,-2,2,-2,2,-2,2,-2,2,-2,2,-2,2,-2,2
2015,66,1265,1145,-7,-8,8,-8,8,-8,8,-8,8,-8,8,-8,8,-8,8,-8,8,-8,8,-8,8
2015,66,1265,1145,-7,-8,8,-8,8,-8,8,-8,8,-8,8,-8,8,-8,8,-8,8,-8,8,,
2015,66,1267,1330,-7,-10,10,-9,9,-9,9,-9,9,-9,9,-10,10,-9,9,-9,9,-10,10,,
2015,66,1267,1330,-7,-10,10,-10,10,-10,10,-10,10,-10,10,-10,10,-10,10,-10,10,-10,10,-10,10
2015,66,1281,1261,-2,-2,2,-2,2,-3,3,-3,3,-2,2,-3,3,-2,2,-3,3,-3,3,,
2015,66,1281,1261,-2,-2,2,-2,2,-2,2,-2,2,-2,2,-2,2,-2,2,-2,2,-2,2,-2,2
2015,66,1292,1198,6,6,-6,6,-6,6,-6,6,-6,6,-6,6,-6,6,-6,6,-6,6,-6,6,-6
2015,66,1292,1198,6,6,-6,6,-6,5,-5,5,-5,6,-6,6,-6,6,-6,6,-6,6,-6,,
2015,66,1294,1340,7,7,-7,7,-7,7,-7,7,-7,7,-7,7,-7,7,-7,7,-7,7,-7,7,-7
2015,66,1294,1340,7,7,-7,7,-7,7,-7,7,-7,7,-7,7,-7,7,-7,7,-7,7,-7,,
2015,66,1303,1295,3,3,-3,3,-3,3,-3,3,-3,3,-3,3,-3,3,-3,3,-3,3,-3,3,-3
2015,66,1303,1295,3,3,-3,3,-3,3,-3,3,-3,3,-3,3,-3,3,-3,3,-3,3,-3,,
2015,66,1304,1353,7,9,-9,9,-9,9,-9,9,-9,9,-9,9,-9,9,-9,9,-9,9,-9,9,-9
2015,66,1304,1353,7,10,-10,10,-10,10,-10,10,-10,10,-10,10,-10,10,-10,9,-9,10,-10,,
2015,66,1315,1170,-1,-2,2,-2,2,-2,2,-2,2,-2,2,-2,2,-2,2,-2,2,-2,2,-2,2
2015,66,1315,1170,-1,-2,2,-2,2,-2,2,-2,2,-2,2,-2,2,-2,2,-2,2,-2,2,,
2015,66,1332,1112,-5,-6,6,-6,6,-6,6,-6,6,-6,6,-6,6,-6,6,-6,6,-6,6,-6,6
2015,66,1332,1112,-5,-6,6,-6,6,-6,6,-6,6,-6,6,-6,6,-6,6,-6,6,-6,6,,
2015,66,1333,1113,1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,,,,
2015,66,1333,1113,1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,,,,
2015,66,1339,1365,8,7,-7,7,-7,7,-7,7,-7,7,-7,7,-7,7,-7,7,-7,7,-7,7,-7
2015,66,1339,1365,8,8,-8,8,-8,8,-8,8,-8,8,-8,8,-8,8,-8,7,-7,8,-8,,
2015,66,1350,1206,6,7,-7,7,-7,7,-7,7,-7,7,-7,7,-7,7,-7,7,-7,7,-7,,
2015,66,1350,1206,6,7,-7,7,-7,7,-7,7,-7,7,-7,7,-7,7,-7,7,-7,7,-7,7,-7
2015,66,1360,1258,13,10,-10,10,-10,10,-10,10,-10,10,-10,10,-10,10,-10,10,-10,10,-10,10,-10
2015,66,1360,1258,13,10,-10,10,-10,10,-10,10,-10,10,-10,10,-10,10,-10,10,-10,10,-10,,
2015,66,1369,1287,3,3,-3,3,-3,3,-3,3,-3,3,-3,3,-3,3,-3,3,-3,3,-3,,
2015,66,1369,1287,3,3,-3,3,-3,3,-3,3,-3,3,-3,3,-3,3,-3,3,-3,3,-3,3,-3
2015,66,1373,1310,8,8,-8,8,-8,8,-8,8,-8,8,-8,8,-8,8,-8,8,-8,8,-8,,
2015,66,1373,1310,8,8,-8,8,-8,8,-8,8,-8,8,-8,8,-8,8,-8,8,-8,8,-8,8,-8
2015,66,1374,1272,8,9,-9,9,-9,9,-9,9,-9,10,-10,9,-9,10,-10,9,-9,9,-9,9,-9
2015,66,1374,1272,8,9,-9,9,-9,10,-10,10,-10,10,-10,10,-10,9,-9,10,-10,10,-10,,
2015,66,1375,1111,2,3,-3,2,-2,2,-2,2,-2,2,-2,2,-2,2,-2,2,-2,2,-2,,
2015,66,1375,1111,2,2,-2,3,-3,2,-2,3,-3,2,-2,2,-2,2,-2,3,-3,3,-3,2,-2
2015,66,1399,1293,-6,-6,6,-6,6,-6,6,-6,6,-6,6,-6,6,-6,6,-6,6,-6,6,-6,6
2015,66,1399,1293,-6,-6,6,-6,6,-6,6,-6,6,-6,6,-6,6,-6,6,-6,6,-6,6,,
2015,66,1402,1114,4,5,-5,5,-5,5,-5,5,-5,5,-5,5,-5,5,-5,5,-5,5,-5,,
2015,66,1402,1114,4,5,-5,5,-5,5,-5,5,-5,5,-5,5,-5,5,-5,5,-5,5,-5,5,-5
2015,66,1406,1180,5,5,-5,5,-5,5,-5,5,-5,5,-5,5,-5,5,-5,5,-5,5,-5,,
2015,66,1406,1180,5,5,-5,5,-5,5,-5,5,-5,5,-5,5,-5,5,-5,5,-5,5,-5,5,-5
2015,66,1412,1194,3,3,-3,3,-3,3,-3,4,-4,3,-3,3,-3,3,-3,3,-3,3,-3,,
2015,66,1412,1194,3,3,-3,3,-3,3,-3,3,-3,3,-3,3,-3,4,-4,3,-3,3,-3,3,-3
2015,66,1414,1253,4,3,-3,3,-3,3,-3,4,-4,3,-3,3,-3,3,-3,3,-3,4,-4,3,-3
2015,66,1414,1253,4,2,-2,2,-2,2,-2,2,-2,2,-2,3,-3,2,-2,3,-3,3,-3,,
2015,66,1415,1168,2,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,,
2015,66,1415,1168,2,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,2,-2,1,-1,1,-1
2015,66,1423,1174,7,8,-8,8,-8,8,-8,8,-8,8,-8,8,-8,8,-8,8,-8,8,-8,,
2015,66,1423,1174,7,8,-8,8,-8,8,-8,8,-8,8,-8,8,-8,8,-8,8,-8,8,-8,8,-8
2015,66,1426,1419,6,7,-7,7,-7,7,-7,7,-7,7,-7,7,-7,7,-7,7,-7,7,-7,7,-7
2015,66,1426,1419,6,7,-7,7,-7,7,-7,7,-7,7,-7,7,-7,7,-7,7,-7,7,-7,,
2015,66,1427,1379,4,5,-5,5,-5,5,-5,5,-5,5,-5,5,-5,5,-5,5,-5,5,-5,5,-5
2015,66,1427,1379,4,5,-5,5,-5,5,-5,5,-5,5,-5,5,-5,5,-5,5,-5,5,-5,,
2015,66,1431,1256,5,5,-5,5,-5,5,-5,5,-5,5,-5,5,-5,5,-5,5,-5,5,-5,5,-5
2015,66,1431,1256,5,5,-5,5,-5,5,-5,5,-5,5,-5,5,-5,5,-5,5,-5,5,-5,,
2015,66,1434,1227,15,14,-14,14,-14,14,-14,14,-14,14,-14,14,-14,14,-14,14,-14,14,-14,14,-14
2015,66,1434,1227,15,14,-14,14,-14,14,-14,14,-14,14,-14,14,-14,14,-14,14,-14,14,-14,,
2015,66,1443,1150,4,3,-3,3,-3,3,-3,3,-3,3,-3,3,-3,3,-3,3,-3,3,-3,,
2015,66,1443,1150,4,3,-3,3,-3,3,-3,3,-3,3,-3,3,-3,3,-3,3,-3,3,-3,3,-3
2015,66,1447,1352,-1,-2,2,-2,2,-2,2,-2,2,-2,2,-2,2,-2,2,-2,2,-2,2,-2,2
2015,66,1447,1352,-1,-2,2,-2,2,-2,2,-2,2,-2,2,-2,2,-2,2,-2,2,-2,2,,
2015,66,1451,1285,2,5,-5,5,-5,5,-5,5,-5,5,-5,5,-5,5,-5,5,-5,5,-5,,
2015,66,1451,1285,2,5,-5,5,-5,5,-5,5,-5,5,-5,5,-5,5,-5,5,-5,5,-5,5,-5
2015,66,1459,1440,12,11,-11,11,-11,11,-11,11,-11,11,-11,11,-11,11,-11,11,-11,11,-11,,
2015,66,1459,1440,12,11,-11,11,-11,11,-11,11,-11,11,-11,11,-11,11,-11,11,-11,11,-11,11,-11
2015,66,1464,1460,-1,-2,2,-2,2,-2,2,-2,2,-2,2,-2,2,-2,2,-2,2,-2,2,-2,2
2015,66,1464,1460,-1,-2,2,-2,2,-2,2,-2,2,-2,2,-2,2,-2,2,-2,2,-2,2,,
2015,67,1284,1346,2,1,-1,1,-1,2,-2,1,-1,1,-1,2,-2,1,-1,2,-2,2,-2,,
2015,67,1405,1103,4,5,-5,5,-5,5,-5,5,-5,5,-5,5,-5,5,-5,5,-5,5,-5,,
2015,67,1454,1453,-8,-9,9,-9,9,-9,9,-9,9,-9,9,-9,9,-9,9,-9,9,-9,9,,
2015,68,1102,1161,-2,-5,5,-5,5,-5,5,-5,5,-4,4,-4,4,-5,5,-4,4,-4,4,,
2015,68,1114,1111,6,7,-7,7,-7,6,-6,6,-6,7,-7,7,-7,7,-7,6,-6,7,-7,,
2015,68,1116,1435,9,10,-10,10,-10,10,-10,10,-10,10,-10,10,-10,10,-10,10,-10,10,-10,,
2015,68,1120,1281,6,6,-6,6,-6,6,-6,6,-6,6,-6,6,-6,6,-6,6,-6,6,-6,,
2015,68,1123,1141,-5,-6,6,-6,6,-6,6,-6,6,-6,6,-6,6,-6,6,-6,6,-6,6,,
2015,68,1132,1325,10,7,-7,7,-7,7,-7,7,-7,7,-7,7,-7,7,-7,7,-7,7,-7,,
2015,68,1133,1191,-2,-2,2,-2,2,-2,2,-2,2,-2,2,-2,2,-2,2,-2,2,-2,2,,
2015,68,1139,1462,3,2,-2,2,-2,2,-2,2,-2,3,-3,2,-2,2,-2,2,-2,2,-2,,
2015,68,1140,1258,23,20,-20,21,-21,21,-21,20,-20,21,-21,20,-20,21,-21,19,-19,20,-20,,
2015,68,1142,1364,2,-3,3,-3,3,-3,3,-3,3,-3,3,-3,3,-3,3,-3,3,-3,3,,
2015,68,1158,1174,6,6,-6,6,-6,6,-6,6,-6,6,-6,6,-6,6,-6,6,-6,6,-6,,
2015,68,1163,1153,3,5,-5,4,-4,4,-4,4,-4,4,-4,5,-5,4,-4,4,-4,5,-5,,
2015,68,1166,1371,-1,2,-2,3,-3,2,-2,3,-3,3,-3,2,-2,3,-3,2,-2,2,-2,,
2015,68,1171,1217,-5,-5,5,-5,5,-5,5,-5,5,-5,5,-5,5,-5,5,-5,5,-5,5,,
2015,68,1172,1387,16,14,-14,14,-14,14,-14,14,-14,14,-14,14,-14,14,-14,14,-14,14,-14,,
2015,68,1178,1324,6,3,-3,3,-3,4,-4,4,-4,3,-3,3,-3,3,-3,4,-4,3,-3,,
2015,68,1179,1320,-12,-13,13,-13,13,-13,13,-13,13,-13,13,-13,13,-13,13,-13,13,-13,13,,
2015,68,1182,1348,-7,-7,7,-7,7,-7,7,-7,7,-8,8,-8,8,-7,7,-8,8,-8,8,,
2015,68,1183,1125,-3,-3,3,-4,4,-4,4,-3,3,-3,3,-3,3,-4,4,-4,4,-3,3,,
2015,68,1188,1398,11,12,-12,13,-13,13,-13,13,-13,12,-12,13,-13,13,-13,13,-13,13,-13,,
2015,68,1189,1220,-3,-5,5,-5,5,-5,5,-5,5,-5,5,-5,5,-5,5,-5,5,-5,5,,
2015,68,1190,1151,6,5,-5,5,-5,5,-5,5,-5,5,-5,5,-5,5,-5,5,-5,5,-5,,
2015,68,1196,1280,17,17,-17,17,-17,17,-17,17,-17,17,-17,17,-17,17,-17,17,-17,17,-17,,
2015,68,1200,1173,-7,-8,8,-9,9,-9,9,-9,9,-9,9,-9,9,-9,9,-9,9,-9,9,,
2015,68,1202,1440,2,-2,2,-2,2,-2,2,-2,2,-2,2,-2,2,-2,2,-2,2,-2,2,,
2015,68,1209,1407,17,19,-19,19,-19,19,-19,19,-19,19,-19,19,-19,19,-19,19,-19,19,-19,,
2015,68,1211,1365,24,24,-24,24,-24,24,-24,24,-24,24,-24,24,-24,24,-24,24,-24,24,-24,,
2015,68,1218,1169,8,8,-8,8,-8,8,-8,8,-8,8,-8,8,-8,8,-8,7,-7,8,-8,,
2015,68,1225,1186,-2,-3,3,-4,4,-3,3,-4,4,-4,4,-3,3,-4,4,-3,3,-3,3,,
2015,68,1226,1285,-1,-3,3,-3,3,-3,3,-3,3,-3,3,-3,3,-3,3,-3,3,-3,3,,
2015,68,1231,1326,-2,-2,2,-2,2,-2,2,-2,2,-2,2,-2,2,-2,2,-2,2,-2,2,,
2015,68,1233,1145,10,10,-10,11,-11,11,-11,11,-11,10,-10,11,-11,11,-11,10,-10,11,-11,,
2015,68,1236,1377,4,4,-4,4,-4,4,-4,4,-4,4,-4,4,-4,4,-4,4,-4,4,-4,,
2015,68,1237,1176,-3,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,,
2015,68,1242,1403,17,15,-15,15,-15,15,-15,15,-15,15,-15,15,-15,15,-15,15,-15,15,-15,,
2015,68,1261,1208,3,3,-3,3,-3,3,-3,3,-3,3,-3,3,-3,3,-3,3,-3,3,-3,,
2015,68,1264,1310,9,10,-10,10,-10,9,-9,9,-9,9,-9,10,-10,10,-10,9,-9,10,-10,,
2015,68,1267,1150,-4,-7,7,-7,7,-6,6,-6,6,-6,6,-6,6,-7,7,-6,6,-6,6,,
2015,68,1273,1154,11,10,-10,10,-10,10,-10,10,-10,10,-10,10,-10,10,-10,10,-10,10,-10,,
2015,68,1276,1278,1,2,-2,2,-2,2,-2,2,-2,1,-1,2,-2,2,-2,1,-1,2,-2,,
2015,68,1279,1376,2,3,-3,3,-3,3,-3,3,-3,3,-3,3,-3,3,-3,3,-3,3,-3,,
2015,68,1292,1194,4,5,-5,5,-5,5,-5,5,-5,5,-5,5,-5,5,-5,5,-5,5,-5,,
2015,68,1294,1170,4,3,-3,4,-4,4,-4,3,-3,4,-4,4,-4,4,-4,4,-4,4,-4,,
2015,68,1296,1245,-1,-2,2,-2,2,-2,2,-2,2,-2,2,-2,2,-2,2,-1,1,-2,2,,
2015,68,1303,1361,2,2,-2,2,-2,2,-2,2,-2,2,-2,2,-2,2,-2,2,-2,2,-2,,
2015,68,1305,1201,6,2,-2,2,-2,2,-2,2,-2,2,-2,2,-2,2,-2,2,-2,2,-2,,
2015,68,1314,1257,5,3,-3,3,-3,3,-3,2,-2,3,-3,3,-3,3,-3,3,-3,3,-3,,
2015,68,1315,1340,4,1,-1,1,-1,1,-1,1,-1,2,-2,1,-1,1,-1,1,-1,1,-1,,
2015,68,1319,1381,14,11,-11,11,-11,11,-11,11,-11,11,-11,11,-11,11,-11,11,-11,11,-11,,
2015,68,1323,1438,-3,-2,2,-2,2,-2,2,-2,2,-2,2,-2,2,-2,2,-2,2,-2,2,,
2015,68,1328,1243,14,12,-12,12,-12,12,-12,12,-12,12,-12,12,-12,12,-12,12,-12,12,-12,,
2015,68,1329,1400,3,2,-2,2,-2,2,-2,2,-2,2,-2,2,-2,2,-2,2,-2,2,-2,,
2015,68,1332,1113,7,5,-5,5,-5,5,-5,5,-5,5,-5,5,-5,5,-5,5,-5,5,-5,,
2015,68,1334,1388,-6,-7,7,-7,7,-7,7,-7,7,-6,6,-7,7,-7,7,-7,7,-7,7,,
2015,68,1338,1155,8,7,-7,7,-7,6,-6,6,-6,8,-8,7,-7,7,-7,8,-8,7,-7,,
2015,68,1339,1362,7,5,-5,5,-5,5,-5,5,-5,5,-5,5,-5,5,-5,5,-5,5,-5,,
2015,68,1343,1335,10,8,-8,8,-8,8,-8,8,-8,7,-7,8,-8,8,-8,8,-8,8,-8,,
2015,68,1344,1207,3,2,-2,2,-2,2,-2,2,-2,2,-2,2,-2,2,-2,2,-2,2,-2,,
2015,68,1345,1268,-1,2,-2,2,-2,1,-1,1,-1,1,-1,1,-1,2,-2,1,-1,1,-1,,
2015,68,1349,1317,5,2,-2,2,-2,2,-2,2,-2,2,-2,1,-1,2,-2,2,-2,1,-1,,
2015,68,1351,1389,4,3,-3,3,-3,3,-3,3,-3,3,-3,3,-3,3,-3,3,-3,3,-3,,
2015,68,1356,1232,3,4,-4,4,-4,4,-4,4,-4,4,-4,4,-4,4,-4,4,-4,4,-4,,
2015,68,1360,1337,6,4,-4,4,-4,4,-4,4,-4,3,-3,4,-4,4,-4,4,-4,4,-4,,
2015,68,1369,1184,-3,-4,4,-4,4,-4,4,-4,4,-3,3,-4,4,-4,4,-3,3,-4,4,,
2015,68,1375,1204,-3,-3,3,-3,3,-3,3,-3,3,-3,3,-3,3,-3,3,-3,3,-3,3,,
2015,68,1395,1124,-1,2,-2,2,-2,2,-2,2,-2,2,-2,2,-2,2,-2,2,-2,2,-2,,
2015,68,1396,1409,6,4,-4,4,-4,4,-4,4,-4,4,-4,4,-4,4,-4,4,-4,4,-4,,
2015,68,1397,1104,3,3,-3,3,-3,3,-3,3,-3,3,-3,3,-3,3,-3,3,-3,3,-3,,
2015,68,1399,1122,8,5,-5,5,-5,5,-5,5,-5,5,-5,5,-5,5,-5,5,-5,5,-5,,
2015,68,1401,1246,-13,-15,15,-14,14,-14,14,-14,14,-14,14,-15,15,-14,14,-14,14,-15,15,,
2015,68,1402,1419,8,6,-6,6,-6,6,-6,6,-6,6,-6,6,-6,6,-6,6,-6,6,-6,,
2015,68,1404,1287,1,2,-2,2,-2,2,-2,2,-2,1,-1,2,-2,2,-2,1,-1,2,-2,,
2015,68,1406,1318,-3,-4,4,-4,4,-4,4,-4,4,-4,4,-4,4,-4,4,-4,4,-4,4,,
2015,68,1412,1198,5,5,-5,5,-5,5,-5,5,-5,5,-5,5,-5,5,-5,5,-5,5,-5,,
2015,68,1414,1415,11,11,-11,11,-11,10,-10,10,-10,10,-10,11,-11,11,-11,10,-10,11,-11,,
2015,68,1423,1180,7,5,-5,5,-5,5,-5,5,-5,5,-5,5,-5,5,-5,5,-5,5,-5,,
2015,68,1424,1363,20,20,-20,20,-20,20,-20,20,-20,20,-20,20,-20,20,-20,19,-19,20,-20,,
2015,68,1426,1117,5,5,-5,5,-5,5,-5,5,-5,5,-5,5,-5,5,-5,5,-5,5,-5,,
2015,68,1427,1256,-8,-10,10,-11,11,-10,10,-10,10,-10,10,-10,10,-11,11,-10,10,-10,10,,
2015,68,1429,1307,-1,1,-1,1,-1,2,-2,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,,
2015,68,1431,1379,16,17,-17,17,-17,17,-17,17,-17,17,-17,17,-17,17,-17,17,-17,17,-17,,
2015,68,1434,1156,7,5,-5,5,-5,6,-6,6,-6,6,-6,5,-5,5,-5,6,-6,5,-5,,
2015,68,1437,1177,24,21,-21,21,-21,21,-21,21,-21,21,-21,21,-21,21,-21,21,-21,21,-21,,
2015,68,1441,1422,10,8,-8,8,-8,8,-8,8,-8,8,-8,8,-8,8,-8,8,-8,8,-8,,
2015,68,1442,1331,-1,-5,5,-4,4,-4,4,-4,4,-5,5,-5,5,-4,4,-5,5,-5,5,,
2015,68,1443,1330,-1,-2,2,-2,2,-2,2,-2,2,-1,1,-1,1,-2,2,-1,1,-1,1,,
2015,68,1444,1138,-2,2,-2,2,-2,2,-2,2,-2,1,-1,2,-2,2,-2,2,-2,2,-2,,
2015,68,1448,1210,2,3,-3,3,-3,3,-3,3,-3,3,-3,3,-3,3,-3,3,-3,3,-3,,
2015,68,1449,1450,15,11,-11,12,-12,11,-11,11,-11,11,-11,12,-12,11,-11,11,-11,,,,
2015,68,1451,1286,12,10,-10,10,-10,10,-10,10,-10,10,-10,10,-10,10,-10,10,-10,10,-10,,
2015,68,1452,1235,5,4,-4,4,-4,4,-4,4,-4,4,-4,4,-4,4,-4,4,-4,4,-4,,
2015,68,1456,1241,9,10,-10,10,-10,10,-10,10,-10,10,-10,10,-10,10,-10,10,-10,10,-10,,
2015,68,1459,1359,14,12,-12,12,-12,13,-13,13,-13,13,-13,12,-12,12,-12,13,-13,12,-12,,
2015,68,1461,1129,6,7,-7,7,-7,7,-7,7,-7,6,-6,6,-6,7,-7,6,-6,6,-6,,
2015,69,1206,1269,-1,-2,2,-2,2,-2,2,-2,2,-2,2,-2,2,-2,2,-2,2,-2,2,,
2015,69,1222,1272,-3,-5,5,-5,5,-5,5,-5,5,-5,5,-5,5,-5,5,-5,5,-5,5,,
2015,69,1240,1293,-10,-10,10,-10,10,-10,10,-10,10,-10,10,-10,10,-10,10,-10,10,-10,10,,
2015,69,1277,1321,13,14,-14,14,-14,14,-14,13,-13,14,-14,14,-14,14,-14,14,-14,14,-14,,
2015,69,1301,1181,-9,-9,9,-9,9,-9,9,-9,9,-9,9,-9,9,-9,9,-9,9,-9,9,,
2015,69,1333,1112,-9,-10,10,-10,10,-10,10,-10,10,-10,10,-10,10,-10,10,-9,9,-10,10,,
2015,69,1346,1265,14,13,-13,13,-13,13,-13,13,-13,13,-13,13,-13,13,-13,13,-13,13,-13,,
2015,69,1353,1458,-16,-15,15,-15,15,-15,15,-15,15,-15,15,-15,15,-15,15,-15,15,-15,15,,
2015,69,1373,1193,6,7,-7,7,-7,7,-7,7,-7,7,-7,7,-7,7,-7,7,-7,7,-7,,
2015,69,1393,1199,12,9,-9,10,-10,10,-10,10,-10,10,-10,9,-9,10,-10,10,-10,9,-9,,
2015,69,1416,1374,-11,-13,13,-13,13,-13,13,-13,13,-13,13,-13,13,-13,13,-13,13,-13,13,,
2015,69,1417,1143,5,6,-6,6,-6,6,-6,6,-6,6,-6,6,-6,6,-6,6,-6,6,-6,,
2015,69,1425,1390,-5,-6,6,-6,6,-6,6,-6,6,-6,6,-6,6,-6,6,-6,6,-6,6,,
2015,69,1453,1464,15,15,-15,16,-16,16,-16,16,-16,16,-16,15,-15,16,-16,16,-16,15,-15,,
2015,70,1351,1284,5,4,-4,5,-5,5,-5,4,-4,5,-5,5,-5,5,-5,5,-5,5,-5,,
2015,71,1129,1424,3,5,-5,5,-5,5,-5,5,-5,5,-5,5,-5,5,-5,5,-5,5,-5,,
2015,71,1133,1320,-10,-8,8,-8,8,-8,8,-8,8,-8,8,-8,8,-8,8,-8,8,-8,8,,
2015,71,1177,1207,-6,-7,7,-7,7,-7,7,-7,7,-7,7,-7,7,-7,7,-7,7,-7,7,,
2015,71,1231,1336,8,7,-7,7,-7,7,-7,7,-7,7,-7,7,-7,7,-7,7,-7,7,-7,,
2015,71,1233,1193,16,13,-13,13,-13,13,-13,13,-13,13,-13,13,-13,13,-13,13,-13,13,-13,,
2015,71,1242,1329,6,7,-7,7,-7,7,-7,7,-7,7,-7,7,-7,7,-7,7,-7,7,-7,,
2015,71,1246,1281,28,24,-24,24,-24,24,-24,24,-24,24,-24,24,-24,24,-24,24,-24,24,-24,,
2015,71,1257,1439,23,22,-22,22,-22,22,-22,22,-22,22,-22,22,-22,22,-22,22,-22,22,-22,,
2015,71,1278,1234,3,3,-3,3,-3,3,-3,3,-3,3,-3,3,-3,3,-3,3,-3,3,-3,,
2015,71,1310,1335,1,2,-2,2,-2,2,-2,2,-2,2,-2,2,-2,2,-2,2,-2,2,-2,,
